qid,label_en,author_uuid,author,author_stated_as,author_series_ordinal,author_ref1_hash,author_ref1_referenceUrl,author_ref1_stated_in,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q116053313,New paradigms for Bible study: the Bible in the third millennium,94CCD411-0FF5-4FAD-B8E7-1F0BE468D3A1,Q6152541,Martin E Marty,4,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,3f6f5342-6afa-4ff7-91cd-c13da0cbb87e,2023-01-07T00:00:00Z,11
Q116053314,Postcolonial biblical criticism: interdisciplinary intersections,CB5A0E3E-DC2B-416A-BD86-B42B18D7EC11,Q16122562,Fernando F Segovia,2,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,305aa9b9-7483-4eea-a53a-dd9e77207aec,2023-01-07T00:00:00Z,11
Q116053315,Minority Studies and Christian Studies,B350F696-21B7-412B-9023-3A3E57421EA3,Q12482381,Eleazar S Fernandez,1,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,a28abcdf-46e6-432c-8899-1fe93cc32951,2023-01-07T00:00:00Z,11
Q116053315,Minority Studies and Christian Studies,223E3A22-98B4-44E8-9221-874571AECE30,Q16122562,Fernando F Segovia,2,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,1be64028-45f3-4203-b0a2-6efa375ba667,2023-01-07T00:00:00Z,11
Q116053316,Melting and Dreaming in America: Visions and Re-visions,88635663-AB1B-4FB9-95CC-3761CA5C4C03,Q12482381,Eleazar S Fernandez,1,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,3649e7e0-03ee-47fa-afc1-ce987efa542d,2023-01-07T00:00:00Z,11
Q116053316,Melting and Dreaming in America: Visions and Re-visions,D80FA583-D026-49A1-BA97-EE308387A3CD,Q16122562,Fernando F Segovia,2,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,b00af1ad-8f28-48c6-ac6f-a900de3ca914,2023-01-07T00:00:00Z,11
Q116053317,"The Vision of Matthew: Christ, Church, and Morality in the First Gospel",664FB1B3-DC77-4B98-BA8F-57D78BFFCE3F,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,93694f8f-f6f0-440d-bbc8-98aec90a6c41,2023-01-07T00:00:00Z,11
Q116053318,The love and hatred of Jesus and Johannine sectarianism,78C856AC-3B8F-4A80-9D21-81FEB51C2FAB,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,b7e5216e-9307-43a0-99fd-be45130eece9,2023-01-07T00:00:00Z,11
Q116053319,"Exégesis de Mateo, 27, 51b-53",E679FAEE-F06F-41A3-9324-AB2C17C2F2FC,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,5c278247-e5ce-43ef-b4dc-d02917a4f1db,2023-01-07T00:00:00Z,11
Q116053320,"La parabole du ""Pasteur"" et ses explications: Jean 10:1-18",17060060-8634-4513-BB88-1013065D759C,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,9b365b15-6b72-4b14-adc9-c34cb212f3de,2023-01-07T00:00:00Z,11
Q116053321,La resistencia judía contra Roma en la Época de Jesús,20BBCBEB-2355-49C9-AFF6-D87C421D48E6,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,4c6cdbca-4e86-4f83-86c6-f00b4be7b343,2023-01-07T00:00:00Z,11
Q116053322,La fiesta de liberación de los oprimidos: Relectura de Jn 7:1-20:21,62C29F37-8134-4406-AEA2-BE84C47D0CD1,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,6a8aa15f-fb98-402b-a5d5-c691fe5f5ca7,2023-01-07T00:00:00Z,11
Q116053323,Anatomy of the Fourth Gospel: A Study in Literary Design,624DDBA5-B0F8-4579-9EBA-0959D8B77CB3,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,fffbb5e7-f9a3-4b7a-a104-dd951971c95c,2023-01-07T00:00:00Z,11
Q116053324,The Epistles of John,348404DE-CF21-45B9-83E5-331A587EAC10,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,967c1451-3641-4c7e-8fb0-fe502102d005,2023-01-07T00:00:00Z,11
Q116053325,"John, the Martyr's Gospel",24E7AB17-623C-4064-BCDC-93E487266E77,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,70fbb4d7-2de4-472c-af22-c3f7b5cefb6c,2023-01-07T00:00:00Z,11
Q116053326,Revelation Taught: The Paraclete in the Gospel of John,2F910FB6-02A4-4A9C-BB0B-9E56B08AFAFF,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,bd0e3f39-a08d-4814-8812-f7dd0458e1c2,2023-01-07T00:00:00Z,11
Q116053327,"""I Encountered God"": The Spiritual Exercises with the Gospel of Saint John",865016DC-9402-4C48-A9A7-24D54DB21E45,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,b80182e4-3d3c-498d-a59d-91d06d4f411b,2023-01-07T00:00:00Z,11
Q116053328,The Anointed Community: The Holy Spirit in the Johannine Tradition,532CDD1A-3568-4C4E-BEDC-D7A3899D7B64,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,481a9ed6-c382-4fc4-adb1-c71af3b78a60,2023-01-07T00:00:00Z,11
Q116053329,The Christocentric Literary Structure of the Fourth Gospel,B9BF4A80-74C5-428D-B24D-296AF7A8BF77,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,ab0b028b-dc73-4d89-8f67-a7e5f1d61d4d,2023-01-07T00:00:00Z,11
Q116053330,Johannine Faith and Liberating Community,0A89BFFE-CC94-4062-A1FB-BD41F3290814,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,ec1f51e4-3a6e-4f2c-af0c-c65bf0c74966,2023-01-07T00:00:00Z,11
Q116053331,The Fourth Gospel and Its Predecessor: From Narrative Source to Present Gospel,6626B59E-D4E1-424E-9D40-01C5595D2E7C,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,510631bf-3eda-478a-8ed8-c80782143221,2023-01-07T00:00:00Z,11
Q116053332,The Gospel According to John,39CDB384-E627-41EE-8300-23D38AE16D50,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,5f706176-239c-45a9-b5c5-639349525a2e,2023-01-07T00:00:00Z,11
Q116053333,The Johannine Question,70CD64D1-B08C-44D2-A696-5809C05602E8,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,5284dba6-cc08-4866-ae1e-d534d9e1b6de,2023-01-07T00:00:00Z,11
Q116053334,The Secret Identity of the Beloved Disciple,E3ECD819-2FAF-4AAC-802E-CA7CFADE77F2,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,976699dc-1854-4f10-a1ef-a536f799d1b6,2023-01-07T00:00:00Z,11
Q116053335,Born from Above: The Anthropology of the Gospel of John,188F556B-BBEA-477F-BA4E-0C40F73B7EBD,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,e5a6e7b6-5d92-4304-8fd8-ca44d7dd693c,2023-01-07T00:00:00Z,11
Q116053336,"Belief in the Word: Reading the Fourth Gospel, John 1-4",5F1FCE44-1B6F-4AAF-989D-26D3299A110C,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,b49ac3a8-3366-48b0-910e-637faea65bda,2023-01-07T00:00:00Z,11
Q116053337,Theological Education and Scholarship as Struggle : The Life of Racial/Ethnic Minorities in the Profession,474608FF-B02C-4903-AA2D-995599EC12F1,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,3665fe6e-594d-431d-9ef6-4bf304758c12,2023-01-07T00:00:00Z,11
Q116053338,Deconstructing the New Testament,FFC9ECB0-00A4-4D94-AE39-9EE17B677C5C,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,e796b302-764e-46ae-a819-d1a3ea1d41df,2023-01-07T00:00:00Z,11
Q116053339,Becoming children of God: John's Gospel and radical discipleship,9FBFC0FC-6C3F-43EC-BCB2-E5734D635564,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,9d550429-c395-45fe-b2ad-2f5b41c0d9ae,2023-01-07T00:00:00Z,11
Q116053340,The signs source in the Fourth Gospel: historical survey and critical evaluation of the Semeia hypothesis,CBA0D4ED-F3A3-413B-B462-77C06D32D8B5,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,f9403f87-ce3d-4719-b8c6-171adc181a65,2023-01-07T00:00:00Z,11
Q116053341,Mañana: Christian theology from a Hispanic perspective,2CA195D7-6573-4815-B681-9516024EEF89,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,78c25860-0b78-4f9d-8297-4b019fbaff34,2023-01-07T00:00:00Z,11
Q116053301,Porfiles in Liberation,747EF91B-6073-4AC5-85F1-90F607DC0A1D,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,1c4fbb3a-a72c-4d3f-9bea-9fab37e7801a,2023-01-07T00:00:00Z,11
Q116053302,Die Pluralität der Evangelien,BA2C99BD-7226-47EF-852D-2874824508EF,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,9c4247c2-0f16-447f-a528-3eadb867f09c,2023-01-07T00:00:00Z,11
Q116053303,The postmodern Bible: the Bible and Culture Collective,84FD6ECC-9534-497F-BA49-6FCD8886AD79,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,16381859-5d02-4053-a0fa-25e6368a14aa,2023-01-07T00:00:00Z,11
Q116053304,Introduction: minority studies and Christian studies,AE21D797-F570-48DF-A8B2-CAFD8E7A9F4C,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,bc8d6c9b-bde8-4a95-b956-4580e2167835,2023-01-07T00:00:00Z,11
Q116053305,Encountering biblical critics from minority communities: a response,9662B2D1-1EE4-45A0-B21F-0F347CF6DD07,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,64b34c22-c924-4801-ac40-6c296b05239c,2023-01-07T00:00:00Z,11
Q116053306,The riddles of Jesus in John: a study in tradition and folklore,0B325EEB-F227-485C-820D-AF538FC05C0C,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,92db47bc-2810-46b9-be75-072f1b680a04,2023-01-07T00:00:00Z,11
Q116053307,Reading the Bible from the margins,C9E4D36B-99F0-4588-9C5C-1D1C08B04FA1,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,e3e72bdb-3a56-4d89-bab0-3e7ba0f5705e,2023-01-07T00:00:00Z,11
Q116053308,"From 1968, through 1988, to 2008: a call to action for Latino/a American religious and theological studies",8B7B644A-A3A7-4F52-ACBE-1AC60D098A8A,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,06fb34a4-6f44-478b-9633-eae24c65b691,2023-01-07T00:00:00Z,11
Q116053309,The Farewell of the Word: The Johannine Call to Abide,E020C56B-46E1-48FA-A987-C74EF65F01DC,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,c3eab155-6f9d-4d39-8871-2a1f03511ade,2023-01-07T00:00:00Z,11
Q116053310,Hispanic/Latino theology: challenge and promise,3C009CEE-B792-4684-9C4A-9500D72D6DEA,Q16122562,Fernando F Segovia,2,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,a77fe863-5344-4a62-93df-806579517a34,2023-01-07T00:00:00Z,11
Q116053311,Teaching the Bible : the discourses and politics of biblical pedagogy,7ED8CA8E-8057-4462-880E-E6B53B85D210,Q63433333,Mary Ann Tolbert,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,cb8d3abc-c486-40bf-9d75-7248350ae352,2023-01-07T00:00:00Z,11
Q116053312,Decolonizing biblical studies: a view from the margins,BAEF0752-18EA-4172-8D05-93CE637B5A14,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,ebc7ed76-24ad-4fa2-8360-919207df6a03,2023-01-07T00:00:00Z,11
Q116053313,New paradigms for Bible study: the Bible in the third millennium,3D047616-704E-49B8-AF4E-5EAF934530EF,Q89189156,Edith L Blumhofer,2,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,e9a7c21a-4653-452c-973f-a28bb5dab192,2023-01-07T00:00:00Z,11
Q116053313,New paradigms for Bible study: the Bible in the third millennium,015482C4-7724-47C8-BBBA-2C223CCC263A,Q16122562,Fernando F Segovia,3,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,5354a2f1-03c6-465f-99ae-472e5250f322,2023-01-07T00:00:00Z,11
Q116053313,New paradigms for Bible study: the Bible in the third millennium,5AF6A4F5-4D9E-4173-836A-1545B50E7537,Q6152541,Martin E Marty,4,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,6021252c-2bf8-4259-9864-f3841f046073,2023-01-07T00:00:00Z,11
Q116053314,Postcolonial biblical criticism: interdisciplinary intersections,BB34FF98-65C8-440D-A842-74F0142D50EB,Q107279588,Stephen D Moore,1,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,b7571fe7-4ac6-47de-8f08-811c7b23ab90,2023-01-07T00:00:00Z,11
Q116053314,Postcolonial biblical criticism: interdisciplinary intersections,6DDA5EEC-D5E4-4CF6-87AA-89BE0FA9DBE0,Q16122562,Fernando F Segovia,2,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,5c376993-4fcd-4e23-8c24-1aeccc31cc3b,2023-01-07T00:00:00Z,11
Q116053315,Minority Studies and Christian Studies,CD87C660-E414-4F5E-A7A1-E75C6652B19C,Q12482381,Eleazar S Fernandez,1,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,1ef756d1-01ea-40d4-a1f7-f38fc3f6fe3b,2023-01-07T00:00:00Z,11
Q116053315,Minority Studies and Christian Studies,CECDB0A6-88CA-4E96-B758-1AB0F52314FD,Q16122562,Fernando F Segovia,2,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,287d03b5-e49a-4629-96f9-385e5bde6f38,2023-01-07T00:00:00Z,11
Q116053316,Melting and Dreaming in America: Visions and Re-visions,109EE0E4-DE45-4B3A-9319-6439F793F76A,Q12482381,Eleazar S Fernandez,1,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,ef956ff3-9dd0-4cfc-8b51-465927bb3d67,2023-01-07T00:00:00Z,11
Q116053316,Melting and Dreaming in America: Visions and Re-visions,22F6DB74-D6E9-4B07-97DF-2466777F5C88,Q16122562,Fernando F Segovia,2,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,116ef08f-f256-4200-9e7c-55a62bd68aef,2023-01-07T00:00:00Z,11
Q116053317,"The Vision of Matthew: Christ, Church, and Morality in the First Gospel",CDAA513C-498C-47C2-806A-55F31DA5E1F8,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,8b8ada5b-8c1b-4640-8a42-39c38dc0918d,2023-01-07T00:00:00Z,11
Q116053318,The love and hatred of Jesus and Johannine sectarianism,913ED756-6E54-4DA6-B39C-BAE611495CD6,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,90ff9255-747d-4e52-9472-eebe2b333667,2023-01-07T00:00:00Z,11
Q116053319,"Exégesis de Mateo, 27, 51b-53",1E21FAEE-D3B2-4B27-8FDC-C9CE26D061EA,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,9da048bb-67d2-4b6c-b9b7-cc90ab7cd7f6,2023-01-07T00:00:00Z,11
Q116053320,"La parabole du ""Pasteur"" et ses explications: Jean 10:1-18",A1D1982D-0705-4D72-A665-5616302D8EF4,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,5729f6d3-4c6e-4a6d-bc9e-75a39b5b2f80,2023-01-07T00:00:00Z,11
Q116053321,La resistencia judía contra Roma en la Época de Jesús,106F76CC-EACE-4CF3-9910-DF4AC329F931,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,1c04f5c7-e786-4fc0-a9d6-cf5bab220b97,2023-01-07T00:00:00Z,11
Q116053322,La fiesta de liberación de los oprimidos: Relectura de Jn 7:1-20:21,C8C25C8D-DB29-48B2-983E-F671183E8418,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,ccc17f84-f034-4f6e-87ce-58df91a16f0f,2023-01-07T00:00:00Z,11
Q116053323,Anatomy of the Fourth Gospel: A Study in Literary Design,5D55D4EC-567B-40A7-997E-6D890AD3CE16,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,9fe13104-8da7-4058-93c9-d2994cb541ae,2023-01-07T00:00:00Z,11
Q116053324,The Epistles of John,1B6A71C3-92FD-4EFE-8169-CAD5165466A5,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,d55ae339-2372-467a-b353-934876b2b336,2023-01-07T00:00:00Z,11
Q116053325,"John, the Martyr's Gospel",8E07283A-ECA0-4B0C-80E7-DBA2036FEF82,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,85d9b3fd-2364-4fa6-800e-f1ddb98a64df,2023-01-07T00:00:00Z,11
Q116053326,Revelation Taught: The Paraclete in the Gospel of John,CEE12B69-1377-41EC-A2AF-3101F7DDDA6E,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,87474b3b-e3fa-475d-bce7-bd103be20920,2023-01-07T00:00:00Z,11
Q116167264,Review of Lived religion in America: Toward a history of practice,97BA1099-9543-43A5-B25A-0D4900F6E984,Q83422314,James David Hudnut-Beumler,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,48f9fb38-b349-4b42-9333-94485c0378b6,2023-01-10T00:00:00Z,11
Q116167265,Musical Settings for Cuneiform Literature: A Discography,DBEE59BF-AE00-4C60-93E5-E18BEBAB39E5,Q6113796,Jack M Sasson,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,10b88ede-ccd4-4511-a567-90736c7b84ac,2023-01-10T00:00:00Z,11
Q116167266,Canaanite Maritime Involvement in the Second Millennium B. C.,C64F5616-F599-4931-B15A-A697E030F3CC,Q6113796,Jack M Sasson,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,1a588dc2-3be3-49fe-ab19-f7bbf44b83d6,2023-01-10T00:00:00Z,11
Q116167267,James Barr 20 March 1924 · 14 October 2006,FF5FA347-A207-4F8D-8EB2-B56B26462E63,Q87480821,Douglas A Knight,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,eccc8c43-4e1f-4652-8645-edfffa467dd2,2023-01-10T00:00:00Z,11
Q116167268,Emerging Critical Resources for Liturgical Studies,403E5967-E700-4A96-8673-E9EF07F0CAA0,Q83505860,Bruce T Morrill,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,73755961-00a1-4078-b5f0-44ce4959e419,2023-01-10T00:00:00Z,11
Q116167269,"Introduction for the Diekmann Award, presented to Louis-Marie Chauvet",7A32B35F-4C08-4F99-BC53-09DCECF8833A,Q83505860,Bruce T Morrill,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,cecf86ac-eb67-4cd3-90fc-5bee39b96de2,2023-01-10T00:00:00Z,11
Q116167271,"Introduction for the Berakah Award, presented to John F. Baldovin",5CE26DAB-569C-4F5F-AEA4-D2F8090FBFAF,Q83505860,Bruce T Morrill,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,de5a014e-af99-4e42-9d28-e2fd9768e313,2023-01-10T00:00:00Z,11
Q116167272,"Performing the Rite of Marriage: Agency, Identity, and Ideology",5EE33A29-9F4B-46E0-9FB5-F147A6B15A51,Q83505860,Bruce T Morrill,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,22c7afd6-cbb5-4de9-be5b-61a181ff24a3,2023-01-10T00:00:00Z,11
Q116167273,Albright as an Orientalist,99217C6C-D590-4A53-8A77-2F25117E9842,Q6113796,Jack M Sasson,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,9a72f156-ed29-4e5b-a23b-1127215ae938,2023-01-10T00:00:00Z,11
Q116167283,Numbers 5 and the ‘Waters of Judgment',8A322131-4ACD-4D1E-819A-0CFC1A5E9DFC,Q6113796,Jack M Sasson,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,1342f6cf-646c-48af-883f-5c1bad4831b1,2023-01-10T00:00:00Z,11
Q116167284,"Marriage Debate (book review essay of David Blankenhorn, The Future of Marriage and Elizabeth Fox-Genovese, Marriage: the Dream That Refuses to Die)",8E505B80-58E8-49C3-B41B-D3EB69C8F897,Q63038665,Bonnie J Miller-McLemore,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,116af7a1-07a3-472f-b66f-6315dbede49f,2023-01-10T00:00:00Z,11
Q116167285,On the Road: A Gift for Inviting People into Practices,2FEF514B-1287-47BE-9768-3B7BFA873C34,Q63038665,Bonnie J Miller-McLemore,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,409927b2-ded3-4af8-bd74-fd6e02df0bcd,2023-01-10T00:00:00Z,11
Q116167286,Why Both Race and Class Matter in Religion: Taking the Long View,10A82A99-0593-4F22-80B7-23D4CDD8DF38,Q27643173,Jeorg Rieger,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,23fab074-7aa9-42dd-b26f-2a6bac46f900,2023-01-10T00:00:00Z,11
Q116167287,An Early King of Assyria: Shamsi-Adad,CE768E64-231B-4424-A268-27F8120AD53B,Q6113796,Jack M Sasson,,33c824a50754e2533431c2a1303b89500fdb401b,http://www.historytoday.com/jack-m-sasson/king-early-assyria-shamsi-adad,,a4e4d42f-a5e7-4f9e-89b7-8a1f6e64ec4c,2023-01-10T00:00:00Z,11
Q116167288,Divine Providence or Human Plan?,D042D234-73EC-43D6-B77E-73BB4CC07BBF,Q6113796,Jack M Sasson,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,e5ee6cd1-2d55-4fc4-bad2-2b52cf4d6771,2023-01-10T00:00:00Z,11
Q116167289,Religious  metaphors and symbols in a psychiatric setting,98EE2438-6502-4644-B41A-3A93F4191139,Q71850074,Jaco Hamman,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,0243db3c-60ab-40d3-adbc-246474a1d6a6,2023-01-10T00:00:00Z,11
Q116167289,Religious  metaphors and symbols in a psychiatric setting,ABB99BAB-3D21-49E7-B08D-E826B3D6DD2F,Q16830980,Daniel Louw,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,79145b4d-91be-4033-a529-7e5f5e982180,2023-01-10T00:00:00Z,11
Q116167291,Liturgical Theology as Critical Practice,DE0C6955-5511-4BF2-96D5-9E7B90BE2FB4,Q83505860,Bruce T Morrill,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,3cfdc21d-c400-4e02-a355-6ef1fd2b59c1,2023-01-10T00:00:00Z,11
Q116167292,Basil of Caesarea: A Guide to His Life and Doctrine (Book review),A31EA919-7B04-46FE-9903-AA5F17D2E739,Q83260986,David A Michelson,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,dcdb7233-0104-448f-94c9-ca9d6b2edc7b,2023-01-10T00:00:00Z,11
Q116167293,Har gammeltestamentlig tradisjonshistorie en fremtid?,258E8D2E-7586-476F-9C73-631AE152A34E,Q87480821,Douglas A Knight,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,079dc323-e000-4552-84c7-00121af88991,2023-01-10T00:00:00Z,11
Q116167295,Who's minding the children?,89349936-27C2-4CAA-9771-4E5A6A158468,Q63038665,Bonnie J Miller-McLemore,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,89865c90-e065-44d1-b9a3-e408206dd70b,2023-01-10T00:00:00Z,11
Q116167296,Isaiah Lxvi 3-4a,9BE30395-4D98-49BA-AAAC-D2E805899F5C,Q6113796,Jack M Sasson,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,6a857fa9-c8b8-47cb-944b-da7184e80f74,2023-01-10T00:00:00Z,11
Q116167297,"Lay Liturgical Leadership in the U.S. Catholic Church: Popular Advances, Official Retreat",F4DBF083-E672-42AD-AAAC-90EE1AB66DCF,Q83505860,Bruce T Morrill,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,e93a3976-29cd-4a4a-880c-d6f01b83043d,2023-01-10T00:00:00Z,11
Q116167298,Book Review: Saving images: the presence of the Bible in Christian liturgy,0BB5E0DC-0265-4F9B-BE5D-E5513A641585,Q83505860,Bruce T Morrill,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,4b9031e2-7253-4d97-a7fe-12e2567fb0d1,2023-01-10T00:00:00Z,11
Q116167299,A Further Cuneiform Parallel to the Song of Songs,829CFDE2-7BC0-4184-8CA2-1EA969B879D2,Q6113796,Jack M Sasson,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,1b7cb97e-913f-4bf6-ae0a-5d4c51730f1a,2023-01-10T00:00:00Z,11
Q116167301,Reading the New Testament,DFCB0D9F-AB68-493B-9FA8-A1538C487388,Q4749053,Amy-Jill Levine,1,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,f6209679-efc4-40b1-8e2d-b2ece8c1f28d,2023-01-10T00:00:00Z,11
Q116167301,Reading the New Testament,DD1ED30E-88A7-49ED-9637-FF04C43A9334,Q6755973,Marc Zvi Brettler,2,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,1503d57e-974a-4913-9c70-cc460be0a943,2023-01-10T00:00:00Z,11
Q116167303,The Lively Congregation,7749610E-6DFC-4DE4-9303-23F71B2866EA,Q63038670,Mark Miller-McLemore,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,1e90ec26-0503-41fc-bc5c-53d6a95703df,2023-01-10T00:00:00Z,11
Q116167304,It’s Not Just the Bakkers and the Priests: An Abuse of Power and Trust,FBAF9DFF-31AE-4522-AB82-AF3F32B6BA7B,Q63038670,Mark Miller-McLemore,,ad068c34aa3371527c92ad4b36c6ece090384bb1,,Q114403967,4f3273f9-1535-41fb-99d8-672c8eac11df,2023-01-10T00:00:00Z,11
