qid,label_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec
Q2346367,,BD616D36-FF9A-4CFE-943C-700F63E9B8C6,55161,d3e5214f59a5c284c269af012d46b4cb3aac7528,9697550c-a7e7-462a-9d97-808af1132b75,2021-02-02T00:00:00Z,11
Q23581940,,943C54B3-55A1-41C0-86AC-1EF6B36C95EA,57481,d3e5214f59a5c284c269af012d46b4cb3aac7528,b9e02e84-d9a7-4427-808c-b8f992c4cb07,2021-02-02T00:00:00Z,11
Q23701713,,037AE299-41F1-4269-8BF7-E13FCB516147,56157,d3e5214f59a5c284c269af012d46b4cb3aac7528,9a54d083-3cb0-467d-a255-83b04638c578,2021-02-02T00:00:00Z,11
Q23756462,,2D99EF43-A91E-42A8-B74F-5BE993B9263A,57933,d3e5214f59a5c284c269af012d46b4cb3aac7528,8ea79a24-72a7-447c-ad10-05ea99be3425,2021-02-02T00:00:00Z,11
Q23759194,,BA79FEB3-DA1D-4B2D-A5C8-AA7169C3AD31,56101,d3e5214f59a5c284c269af012d46b4cb3aac7528,fa60d841-6aa7-4e50-8b47-5eab292c00b7,2021-02-02T00:00:00Z,11
Q23936146,,AE55A2D5-EB5F-43AF-971F-DA9C8029420B,55858,d3e5214f59a5c284c269af012d46b4cb3aac7528,ed7bca8a-18ba-48ee-9d4f-510cb5c1dd1b,2021-02-02T00:00:00Z,11
Q23936184,,90EC6D36-9FBD-4FC1-9665-49580FEEE301,56039,d3e5214f59a5c284c269af012d46b4cb3aac7528,ea87fdc6-68e9-4671-b43d-c348fcd722af,2021-02-02T00:00:00Z,11
Q23936317,,FBF85539-BB56-4F19-AC2D-6C566CAD5BD4,55590,d3e5214f59a5c284c269af012d46b4cb3aac7528,da8bb2ea-0360-4736-a4d9-e885fcf11ca6,2021-02-02T00:00:00Z,11
Q23940134,,A4BF7710-9927-4A2B-9EF5-5930109DAB3D,55606,d3e5214f59a5c284c269af012d46b4cb3aac7528,36419d32-96f4-48fb-ac8c-56e1769ccd9f,2021-02-02T00:00:00Z,11
Q23941672,,D4C6B66F-D645-469A-B4BF-057D6BFA475A,57048,d3e5214f59a5c284c269af012d46b4cb3aac7528,85495af5-9b0f-4b04-9c97-b78e029a4bd0,2021-02-02T00:00:00Z,11
Q23948008,,208E504B-9E26-46A5-A884-D15FC522149D,57354,d3e5214f59a5c284c269af012d46b4cb3aac7528,f2582ab3-6a17-42b2-a6c7-726b7251bad9,2021-02-02T00:00:00Z,11
Q23948082,,82ACF6BB-FE05-4EC7-A0EA-1E2A8806C327,56848,d3e5214f59a5c284c269af012d46b4cb3aac7528,e246a00f-70ff-4564-8160-f9313954e5d9,2021-02-02T00:00:00Z,11
Q24064675,,75D89C48-F8B1-4B32-8977-EB0FF1BB2F07,57763,d3e5214f59a5c284c269af012d46b4cb3aac7528,20f45947-838e-47a7-aed2-cf87dc1898c0,2021-02-02T00:00:00Z,11
Q24065941,,A6B259FA-57DF-4E7A-AF08-A8B2DF63E842,55720,d3e5214f59a5c284c269af012d46b4cb3aac7528,6720f672-f882-4836-957c-11f23c1dd7d4,2021-02-02T00:00:00Z,11
Q24283961,,DE22FB18-A245-4CA6-9BF9-AEE1558395DC,56627,d3e5214f59a5c284c269af012d46b4cb3aac7528,52d1d2d1-dfea-46b6-8469-5bef214b22c5,2021-02-02T00:00:00Z,11
Q2432159,,E39EDD7B-CAD7-4978-A78A-4DE57CF0A88D,53085,d3e5214f59a5c284c269af012d46b4cb3aac7528,faf8d9a2-05a9-43b3-8f14-c09fc4d7b685,2021-02-02T00:00:00Z,11
Q2436699,,2228B6F2-76B6-4A0B-9DB5-CCD144D4CEC2,47446,d3e5214f59a5c284c269af012d46b4cb3aac7528,261ed8b9-ef93-4a9c-bfd3-8f882ad51a05,2021-02-02T00:00:00Z,11
Q2453980,,2DA80758-D5DA-46F6-8063-AEB1FB8E02D5,56225,d3e5214f59a5c284c269af012d46b4cb3aac7528,d0186707-a6fc-4da4-9154-dac877c28b1e,2021-02-02T00:00:00Z,11
Q2467856,,355CEB16-AA66-439A-8D12-9B8194546506,48050,d3e5214f59a5c284c269af012d46b4cb3aac7528,edd6d3ca-ac8b-400c-b3e1-3de08608705d,2021-02-02T00:00:00Z,11
Q2471800,,2451FEE2-DDD8-4ED0-89E3-0791D75545D3,56213,d3e5214f59a5c284c269af012d46b4cb3aac7528,82046b4b-9601-426b-ab19-45ebc0cb39b0,2021-02-02T00:00:00Z,11
Q25263511,,3E04C442-F592-4158-86D9-109644DAFFF4,58148,d3e5214f59a5c284c269af012d46b4cb3aac7528,2c1fe541-4c28-462c-b0bf-11a5948e55ab,2021-02-02T00:00:00Z,11
Q261010,,C4BE9FC6-B822-4583-AAA6-35BCACB12363,55344,d3e5214f59a5c284c269af012d46b4cb3aac7528,bc942341-eda9-4796-b45c-89f1a4b2bc8a,2021-02-02T00:00:00Z,11
Q26161645,,F4B29605-11F9-4712-8D57-85AB1FDF6B81,57875,d3e5214f59a5c284c269af012d46b4cb3aac7528,6ea54170-7f4e-41cb-98f7-3daac538951c,2021-02-02T00:00:00Z,11
Q26221349,,0E1B6DED-6333-4AD4-876B-A0B5A5E344C8,55406,d3e5214f59a5c284c269af012d46b4cb3aac7528,877884dd-db95-4de1-b75a-f3c0757af620,2021-02-02T00:00:00Z,11
Q26260856,,982B4EB8-8E1A-41F8-A64D-F6385E22D2B8,58176,d3e5214f59a5c284c269af012d46b4cb3aac7528,8cac4f41-8edd-4c8a-ad58-3effa0af8e58,2021-02-02T00:00:00Z,11
Q26522395,,981E94AE-9FB8-4B55-818B-8A827D8EDF2B,56879,d3e5214f59a5c284c269af012d46b4cb3aac7528,bf44fe1d-144f-47f3-8c90-63747b778fb2,2021-02-02T00:00:00Z,11
Q26678230,,C04A040A-63F5-4824-8FFB-FE98B3244B8F,56662,d3e5214f59a5c284c269af012d46b4cb3aac7528,bda9fbda-ebff-4ca3-90df-ddbb22308f6c,2021-02-02T00:00:00Z,11
Q2670127,,E2926F49-239C-4804-AC9E-79D491617298,57956,d3e5214f59a5c284c269af012d46b4cb3aac7528,7f7de8db-16dd-4db1-a0ba-de4a89dc78f2,2021-02-02T00:00:00Z,11
Q26767199,,77B9518C-550D-4E8E-997F-2A9D686BD65E,58173,d3e5214f59a5c284c269af012d46b4cb3aac7528,1b248c02-2d37-4aae-b680-0077623056a0,2021-02-02T00:00:00Z,11
Q2752079,,FBB22134-0D79-4378-BDA2-CA4B16B05678,54950,d3e5214f59a5c284c269af012d46b4cb3aac7528,f47b8ea5-7906-4b89-aa4f-0e98c35bde7b,2021-02-02T00:00:00Z,11
Q27698075,,9B17915B-45A1-4A75-AD42-0E7D2BA9E61D,55453,d3e5214f59a5c284c269af012d46b4cb3aac7528,8390617b-3094-407b-82a3-05dc7cf6524f,2021-02-02T00:00:00Z,11
Q27701893,,214CB443-23EC-423D-92A9-B44C0AA619EB,57951,d3e5214f59a5c284c269af012d46b4cb3aac7528,a43829a7-eedc-4b61-93bf-978b172856d5,2021-02-02T00:00:00Z,11
Q27927599,,FAA70409-F4AD-4B62-A440-9B4A5D05970A,55557,d3e5214f59a5c284c269af012d46b4cb3aac7528,44e8a763-8477-4504-99f5-eb55357a24e6,2021-02-02T00:00:00Z,11
Q27968165,,08662CB5-5398-455E-BF3F-8632DC0E3390,55418,d3e5214f59a5c284c269af012d46b4cb3aac7528,72365c72-5246-4ce6-87bf-6c125d5037e9,2021-02-02T00:00:00Z,11
Q27970539,,B9F1CB2D-B15A-4980-9BC9-416DE6FE1827,54668,d3e5214f59a5c284c269af012d46b4cb3aac7528,91f8399c-5e3c-4730-87da-fde9517a4e24,2021-02-02T00:00:00Z,11
Q27980536,,39F85485-8913-4D9C-9A55-54DDDFD21EF8,56615,d3e5214f59a5c284c269af012d46b4cb3aac7528,4d873c45-68ad-436e-a6a1-c8e22e4d068c,2021-02-02T00:00:00Z,11
Q27980614,,7998BE55-4992-4314-86B0-950F1C4DFDC5,56756,d3e5214f59a5c284c269af012d46b4cb3aac7528,835f65ce-26d1-435e-98a8-2410cbea89f2,2021-02-02T00:00:00Z,11
Q27990841,,B8443A6E-FA9D-4F6A-9CED-DB242640EA82,55868,d3e5214f59a5c284c269af012d46b4cb3aac7528,3793328d-7c45-4aa4-875e-9e44e5840603,2021-02-02T00:00:00Z,11
Q28093574,,B1DFF4A8-04D2-4A6A-B1B6-497394EFDCE8,57764,d3e5214f59a5c284c269af012d46b4cb3aac7528,2637ba47-6db6-4571-9749-f1b8dc4cb42e,2021-02-02T00:00:00Z,11
Q28133348,,3B0DFC17-E9F4-4EB8-B21D-3FE474B6E630,56408,d3e5214f59a5c284c269af012d46b4cb3aac7528,7443754e-b8c2-46ae-bee9-8d1c96dc25cc,2021-02-02T00:00:00Z,11
Q28532821,,91F8CD00-DF85-4E88-94E7-3EDDC8F4A40C,56655,d3e5214f59a5c284c269af012d46b4cb3aac7528,4a01e2cf-1d03-4c47-b6a4-c81a37e1885f,2021-02-02T00:00:00Z,11
Q28735309,,738A4B38-B87C-40C4-AF1B-B6C08109C06A,54748,d3e5214f59a5c284c269af012d46b4cb3aac7528,23fa0e5d-7af8-48df-bb44-aba3f5a4d3d8,2021-02-02T00:00:00Z,11
Q28775701,,2B1158C6-D1B2-4BD2-9AEB-E25C3CA12E39,55995,d3e5214f59a5c284c269af012d46b4cb3aac7528,510bcb74-7653-4443-9c24-3da59edcbc94,2021-02-02T00:00:00Z,11
Q28777022,,C46400FC-F566-4246-8B52-0D3D79B34B9F,56687,d3e5214f59a5c284c269af012d46b4cb3aac7528,49f4a67e-66ac-45c7-9473-7ef36466648e,2021-02-02T00:00:00Z,11
Q28778027,,E9FD8550-6FA8-4C8D-9C04-9552BD98DCB5,56575,d3e5214f59a5c284c269af012d46b4cb3aac7528,3703c8a4-dbad-488c-a714-9b706e51df18,2021-02-02T00:00:00Z,11
Q28782676,,D4367625-F2D2-4A08-B1E8-48ED1FB8E190,55411,d3e5214f59a5c284c269af012d46b4cb3aac7528,28c90ab1-c45b-4a5f-8f46-ea1b72c985d0,2021-02-02T00:00:00Z,11
Q28794232,,C6C344CD-8748-43BE-B34A-B10F5D496DFE,58150,d3e5214f59a5c284c269af012d46b4cb3aac7528,186108c1-b125-41b3-aef7-05dc209a69a4,2021-02-02T00:00:00Z,11
Q28796194,,DB9D097B-DAC6-49DE-A775-A137A687A5E0,56939,d3e5214f59a5c284c269af012d46b4cb3aac7528,1869be5a-d821-4061-9c4f-9ef0adc0f242,2021-02-02T00:00:00Z,11
Q28796893,,44F9551D-4D6A-4546-AD1F-D74F01760A8F,55617,d3e5214f59a5c284c269af012d46b4cb3aac7528,d87cef41-37e6-46ed-8a80-11421b76299d,2021-02-02T00:00:00Z,11
Q28797016,,1D14A9BA-59EF-4D36-B725-A65208885D36,55837,d3e5214f59a5c284c269af012d46b4cb3aac7528,e24d4053-b5e0-4755-a6be-4282608a932c,2021-02-02T00:00:00Z,11
Q28797804,,2DB34FE8-892A-4301-9403-80BAB68E3D12,56933,d3e5214f59a5c284c269af012d46b4cb3aac7528,0992c489-d469-43fb-9c78-e987a8274460,2021-02-02T00:00:00Z,11
Q28801642,,2B85163B-433F-492B-8446-FF665FDA7E2D,55724,d3e5214f59a5c284c269af012d46b4cb3aac7528,3c7b2561-e979-46fe-a6a2-deab02bd498e,2021-02-02T00:00:00Z,11
Q28801648,,A5FF4ECA-095B-4C90-A0EF-2E1765A8CB90,58140,d3e5214f59a5c284c269af012d46b4cb3aac7528,83d8d0bb-3afe-4b8e-9df8-ca699956ae03,2021-02-02T00:00:00Z,11
Q28802973,,50465C0B-B534-4C9F-9656-E207F7CE978D,58131,d3e5214f59a5c284c269af012d46b4cb3aac7528,0912e78a-ea8b-4b4c-93c7-e364a7c3ac4c,2021-02-02T00:00:00Z,11
Q28803580,,56C84732-F752-4E1A-8771-C55952303952,56091,d3e5214f59a5c284c269af012d46b4cb3aac7528,8b035ac8-8459-4eb3-9e15-3f46a6080a29,2021-02-02T00:00:00Z,11
Q28805928,,257BD4E7-81B8-47E5-82B9-5B04C79DBC30,56654,d3e5214f59a5c284c269af012d46b4cb3aac7528,5f2a2150-cf95-46c7-9d05-df9ba17ceee1,2021-02-02T00:00:00Z,11
Q28810780,,8616F00A-3F6B-4C11-85D6-D3B9A283E26C,56495,d3e5214f59a5c284c269af012d46b4cb3aac7528,4d464f6d-b75b-495e-b23c-0dd7414cea2e,2021-02-02T00:00:00Z,11
Q28840319,,9739EA7C-64E2-493F-A193-E3AB678D58A7,57998,d3e5214f59a5c284c269af012d46b4cb3aac7528,da3161a8-a012-4043-b167-5e24570dfa1e,2021-02-02T00:00:00Z,11
Q28879200,,59052BF3-26E0-4943-87E7-190FB7685F1D,55667,d3e5214f59a5c284c269af012d46b4cb3aac7528,4ccc6b0c-c769-4024-a607-0579c698df53,2021-02-02T00:00:00Z,11
Q28914344,,CC0EE884-1B77-4CAB-9DFD-C1200793E7A2,55407,d3e5214f59a5c284c269af012d46b4cb3aac7528,16a996ef-012f-43b3-9341-f899db0dc51b,2021-02-02T00:00:00Z,11
Q2892964,,8FED2E5D-553C-4EF2-BD14-8F67608198D0,56602,d3e5214f59a5c284c269af012d46b4cb3aac7528,f3f7ee84-dcff-4e14-8f0c-0980d2e9c9a6,2021-02-02T00:00:00Z,11
Q2907262,,E1D10F1F-327C-4855-8FB5-49853089739E,57049,d3e5214f59a5c284c269af012d46b4cb3aac7528,8bb665bf-4c3d-4e67-8f95-10537a344b98,2021-02-02T00:00:00Z,11
Q2907436,,6E969E06-2598-42D8-A65D-2146EA3F4D05,55315,d3e5214f59a5c284c269af012d46b4cb3aac7528,4e94c36c-4f8a-4941-bdb1-9ae341b7d9e0,2021-02-02T00:00:00Z,11
Q29134514,,E1BE72CE-7715-4419-999A-455089836314,55005,d3e5214f59a5c284c269af012d46b4cb3aac7528,c830ba48-bf7c-4596-bb5d-1135567b2c42,2021-02-02T00:00:00Z,11
Q2920073,,594E1819-C035-4F02-8F50-7B1FD7BCC51E,58099,d3e5214f59a5c284c269af012d46b4cb3aac7528,d31873db-a328-4875-9b41-c2d173a79c1e,2021-02-02T00:00:00Z,11
Q292242,,130C81F1-B671-4113-B534-70D6238C8C9A,54763,d3e5214f59a5c284c269af012d46b4cb3aac7528,5fd5a5cb-0769-43f9-bed0-0e0ea6c3c0b1,2021-02-02T00:00:00Z,11
Q2942886,,032CDC37-728E-4B67-ACC9-A1B3B47F7CA7,54305,d3e5214f59a5c284c269af012d46b4cb3aac7528,cf6a9bb3-54e6-4e8e-b5a2-fa1d235a58aa,2021-02-02T00:00:00Z,11
Q2961394,,3DB10C6F-09EA-4DCF-8F68-A8293FC7D50E,56178,d3e5214f59a5c284c269af012d46b4cb3aac7528,1590d8d7-659d-4f94-a095-92173c60c398,2021-02-02T00:00:00Z,11
Q29656436,,222BFC6A-C802-4580-BC04-5CFB55202863,56513,d3e5214f59a5c284c269af012d46b4cb3aac7528,c5eaa577-616a-4ac6-9518-7ffbfbae1171,2021-02-02T00:00:00Z,11
Q29960245,,FF050C12-E072-465D-903A-7D92A6CD4DD1,55232,d3e5214f59a5c284c269af012d46b4cb3aac7528,8ba04e45-fef7-408d-b0e0-66aa3130bc8c,2021-02-02T00:00:00Z,11
Q29965648,,3B8DDD34-2A41-47CC-8528-ECE8E9909FE4,57047,d3e5214f59a5c284c269af012d46b4cb3aac7528,bed329dd-aab2-4d86-9601-56c6d3f927cb,2021-02-02T00:00:00Z,11
Q30098108,,526CC2EC-C88A-45CD-828A-F6D3EEDB5386,56413,d3e5214f59a5c284c269af012d46b4cb3aac7528,2859772a-ea5b-4147-a54a-e4edd12f40df,2021-02-02T00:00:00Z,11
Q3063833,,7B8A4C7A-6C36-4020-B9A9-D776AE0F74AD,54980,d3e5214f59a5c284c269af012d46b4cb3aac7528,66bdfe9e-f516-48dd-80b2-80c757f227bc,2021-02-02T00:00:00Z,11
Q3079224,,FF5A4895-E98E-45EA-AC2C-E1B31CC8F366,58325,d3e5214f59a5c284c269af012d46b4cb3aac7528,509b575b-0596-4c3d-9a19-ad7176f3e770,2021-02-02T00:00:00Z,11
Q3203172,,14193A0E-7817-492E-954E-208D75E20B17,57370,d3e5214f59a5c284c269af012d46b4cb3aac7528,66b3048b-86ad-4dc3-8f3c-915aa69606b4,2021-02-02T00:00:00Z,11
Q3224378,,972F1F83-D40F-4D58-ADE6-467B62C7B3F4,58311,d3e5214f59a5c284c269af012d46b4cb3aac7528,02904608-975d-4901-83b6-2b9b4c77601e,2021-02-02T00:00:00Z,11
Q3232117,,8335DB13-C740-4DE3-9633-BCC3C2C8E8D7,55038,d3e5214f59a5c284c269af012d46b4cb3aac7528,fb5b72d4-c1ec-4a6a-be61-2f5ccce3e414,2021-02-02T00:00:00Z,11
Q325267,,6943DF2C-2F36-4E53-965E-BBD0EF061C00,55126,d3e5214f59a5c284c269af012d46b4cb3aac7528,08b0d296-8bbb-42d9-a38d-4130840e9789,2021-02-02T00:00:00Z,11
Q33133480,,BBB47F71-49A9-4134-9CDC-8F74368F0E2F,56458,d3e5214f59a5c284c269af012d46b4cb3aac7528,c1744638-645a-444c-aaa2-f0696b720e6b,2021-02-02T00:00:00Z,11
Q3428032,,DE285DF0-9CAA-407E-B9B1-937426EBE84E,57635,d3e5214f59a5c284c269af012d46b4cb3aac7528,96382b8a-091d-4063-aada-29f5d943a0e1,2021-02-02T00:00:00Z,11
Q3613127,,E15D9FBF-532B-4E96-AFB3-EC3E7DC21EA7,55293,d3e5214f59a5c284c269af012d46b4cb3aac7528,10733237-839b-4c9f-97a7-96e4756258bc,2021-02-02T00:00:00Z,11
Q3615314,,B7EDA2B4-BC34-4E60-9E48-93791A748477,56796,d3e5214f59a5c284c269af012d46b4cb3aac7528,b01481e5-dad7-442e-b5e7-12ac434719e4,2021-02-02T00:00:00Z,11
Q3636745,,432501AE-4292-4EA3-A339-B12C8F3A24D5,56767,d3e5214f59a5c284c269af012d46b4cb3aac7528,5d06689e-49d3-4ca0-9512-f4438b7da3f0,2021-02-02T00:00:00Z,11
Q3697606,,CF9D7D86-F99E-4E85-9921-60EBA0C057E2,56795,d3e5214f59a5c284c269af012d46b4cb3aac7528,c4c96c6a-d7c0-41ac-ac90-ad3252262126,2021-02-02T00:00:00Z,11
Q3698232,,0D26C733-C1DA-4A05-AB7E-CD6EEFFC15BC,58056,d3e5214f59a5c284c269af012d46b4cb3aac7528,104d6be5-9e84-4536-b021-94ca45f71043,2021-02-02T00:00:00Z,11
Q37084,,ABCA7D82-4624-4165-9574-FC3499B2D008,54592,d3e5214f59a5c284c269af012d46b4cb3aac7528,28bbb211-3e7b-4c07-b59a-7cd44c3fc1c1,2021-02-02T00:00:00Z,11
Q3713983,,D2D24FB7-3B30-4CE7-B6B8-C6D2A3DCAA9F,56817,d3e5214f59a5c284c269af012d46b4cb3aac7528,22510ced-3aad-4990-89f5-4ca34babd9da,2021-02-02T00:00:00Z,11
Q3726352,,F23AFBE6-E18D-4B6B-A4F2-D74BA2AB63A7,57328,d3e5214f59a5c284c269af012d46b4cb3aac7528,d7a1824d-bd79-4225-b9dd-9d13b41853e0,2021-02-02T00:00:00Z,11
Q3740793,,0EE775C6-624D-411F-BAB4-47E3BAC7CF3E,54936,d3e5214f59a5c284c269af012d46b4cb3aac7528,7afcbdb0-286f-4fd2-b1b3-c608595d9160,2021-02-02T00:00:00Z,11
Q37431374,,860F1990-0B57-4D02-9888-94D0798874BD,56577,d3e5214f59a5c284c269af012d46b4cb3aac7528,714f268d-b12e-414b-aa2f-959a01a2c6cc,2021-02-02T00:00:00Z,11
Q3798718,,28C88F65-2ED3-4C6A-8F97-A003F875EC4F,56140,d3e5214f59a5c284c269af012d46b4cb3aac7528,213d1809-b85e-4c24-87be-727e939799d9,2021-02-02T00:00:00Z,11
Q3826926,,E0A96CBD-F8E1-4348-A0A9-7F284CF0D012,55592,d3e5214f59a5c284c269af012d46b4cb3aac7528,26e7dc00-2bb6-4bd8-ad9a-bed8db62daa5,2021-02-02T00:00:00Z,11
Q3867348,,2291A5A8-00CD-4F4F-ACD7-59F66AB3D887,57646,d3e5214f59a5c284c269af012d46b4cb3aac7528,16d63139-00a4-458a-9e76-1ce0df357393,2021-02-02T00:00:00Z,11
Q3874247,,CB2ABCE3-1416-43F5-85C7-CADB16697049,56133,d3e5214f59a5c284c269af012d46b4cb3aac7528,3c29c3b9-a357-481f-bd0a-2d50984691fa,2021-02-02T00:00:00Z,11
Q3874376,,3AB5557D-D092-458C-9346-31D9F23A6CD0,56689,d3e5214f59a5c284c269af012d46b4cb3aac7528,704c76b0-b222-457b-b345-59546f2d917a,2021-02-02T00:00:00Z,11
Q3905873,,4C4FB6A9-E159-42BE-A17E-B5FC6EC8B044,50283,d3e5214f59a5c284c269af012d46b4cb3aac7528,e442a47b-c8f2-452d-8aa8-e686157f58a3,2021-02-02T00:00:00Z,11
Q3926028,,3BBEFFFE-90EF-4F56-AB5A-39410E4F974A,55412,d3e5214f59a5c284c269af012d46b4cb3aac7528,6587124b-62e4-4bb5-9d4f-4248d77954f2,2021-02-02T00:00:00Z,11
Q3935981,,9B52591D-9708-47B8-9F95-E4E6EA0EBFDB,55579,d3e5214f59a5c284c269af012d46b4cb3aac7528,4dac6df3-e8cc-4522-a40f-a85614d4a667,2021-02-02T00:00:00Z,11
Q3947114,,6AFF60D7-1985-4CE1-AAC2-E9FCE7E57645,55191,d3e5214f59a5c284c269af012d46b4cb3aac7528,fe0b5ba9-ad59-4b8a-8f07-121489f0f8e7,2021-02-02T00:00:00Z,11
Q3947115,,11AF608A-0591-48CD-9F6C-596715162B6C,54928,d3e5214f59a5c284c269af012d46b4cb3aac7528,ac2ff1a4-e607-4482-99c1-7d7162542ffc,2021-02-02T00:00:00Z,11
Q4047,,FAF81BF4-3BCB-472A-ACE0-7448E95A6229,57420,d3e5214f59a5c284c269af012d46b4cb3aac7528,d65b208d-dedf-43e9-9ae1-96e3c8f103a8,2021-02-02T00:00:00Z,11
Q4089579,,BAF620F3-9A6C-4608-8601-9FAC438D3425,56605,d3e5214f59a5c284c269af012d46b4cb3aac7528,bb624655-8651-4926-9310-95803d59234c,2021-02-02T00:00:00Z,11
Q41370,,743B5C89-3702-44EA-92D1-4FC06F36EA2B,57280,d3e5214f59a5c284c269af012d46b4cb3aac7528,d1ee88cd-7c33-447c-b534-f08c990bd75c,2021-02-02T00:00:00Z,11
Q4158223,,387A2301-0789-4CA6-98AB-C0DF0AB84BD5,55696,d3e5214f59a5c284c269af012d46b4cb3aac7528,bc16bd14-6b69-425f-b294-72a1fcfd25c3,2021-02-02T00:00:00Z,11
Q4199030,,E866136F-E37B-481F-8303-0258C4037EFA,56057,d3e5214f59a5c284c269af012d46b4cb3aac7528,ea1086a5-3f82-4019-8d53-9e97d2db8e4f,2021-02-02T00:00:00Z,11
Q422681,,35BB19AC-0D69-4A25-AD28-7498DE55BFBA,54267,d3e5214f59a5c284c269af012d46b4cb3aac7528,1bcdcc2c-b60e-4c97-8db7-8f9a38604242,2021-02-02T00:00:00Z,11
Q42878315,,4ACF5182-8490-4120-8D0C-249D49895145,55026,d3e5214f59a5c284c269af012d46b4cb3aac7528,bb96acca-dd50-454a-bce4-19f42c5d2d15,2021-02-02T00:00:00Z,11
Q430069,,BF8FF060-53BD-49AA-9466-5A4182FDA9D5,57347,d3e5214f59a5c284c269af012d46b4cb3aac7528,8656b48e-b52c-4ea1-9b04-c26cebbd45ec,2021-02-02T00:00:00Z,11
Q43247281,,383E36C3-19EA-4086-B02E-895391E34D20,55757,d3e5214f59a5c284c269af012d46b4cb3aac7528,412ecd12-90f0-4e0b-bf8c-21e978fa5b8e,2021-02-02T00:00:00Z,11
Q439856,,B145D873-0341-4DFD-BD26-16452B705284,55721,d3e5214f59a5c284c269af012d46b4cb3aac7528,1a69858c-dce9-495f-9f5d-46763b7bfe12,2021-02-02T00:00:00Z,11
Q4416778,,6B1C7391-F86F-4C85-8924-83DB767A47E5,57285,d3e5214f59a5c284c269af012d46b4cb3aac7528,a2ed003b-22ef-4f90-99e6-04c3cb897a4d,2021-02-02T00:00:00Z,11
Q4517307,,8EF438A0-CAFC-4ACD-B49B-13135A46CE53,55296,d3e5214f59a5c284c269af012d46b4cb3aac7528,c6517fc4-67de-4802-a654-fc34605de64d,2021-02-02T00:00:00Z,11
Q45585,,1EEBA201-C3EE-4E56-9A24-45E2CB1478BA,55396,d3e5214f59a5c284c269af012d46b4cb3aac7528,a4f93798-3236-4fb9-85d4-cbe3c4da59dc,2021-02-02T00:00:00Z,11
Q457575,,B9D5C77E-272E-4CE7-A1A2-BD5CFF2FCAF4,57412,d3e5214f59a5c284c269af012d46b4cb3aac7528,9ca76a7f-ce99-4144-8b47-622217e6fa10,2021-02-02T00:00:00Z,11
Q464863,,B5350306-7E08-4D1C-A054-EC494768EAC1,57411,d3e5214f59a5c284c269af012d46b4cb3aac7528,9fc16a61-6dce-465a-a770-8379f5df4827,2021-02-02T00:00:00Z,11
Q4669651,,A796129D-6FA0-410E-BCEA-5EC77EBA00A3,54362,d3e5214f59a5c284c269af012d46b4cb3aac7528,44c37503-b0f2-4cc2-b41a-e875f971afc3,2021-02-02T00:00:00Z,11
Q46940211,,620AA929-3A2F-4ED1-BCCD-5089EDD1EFB7,58070,d3e5214f59a5c284c269af012d46b4cb3aac7528,619c5865-ef9c-4e79-b54f-89b2604f01e8,2021-02-02T00:00:00Z,11
Q4797256,,04F00827-81E0-409F-89BC-B0392DB215AE,56107,d3e5214f59a5c284c269af012d46b4cb3aac7528,ed1fddf0-75cf-4a14-afce-c3899918d936,2021-02-02T00:00:00Z,11
Q49377,,360B27C2-194E-458D-8F9A-7EEA02F78F00,57436,d3e5214f59a5c284c269af012d46b4cb3aac7528,edefc65e-c60b-44cf-81bb-0a32718ec64d,2021-02-02T00:00:00Z,11
Q50598938,,1A41BA1B-3A46-49CE-9003-DC78551B4C6B,56865,d3e5214f59a5c284c269af012d46b4cb3aac7528,51b503cc-47d6-4423-bf91-7cc0a5e96029,2021-02-02T00:00:00Z,11
Q50884435,,39738BDF-81EC-4B12-ADD2-9CAB55D0A0D2,54807,d3e5214f59a5c284c269af012d46b4cb3aac7528,cf1a4c27-d4a9-4ac4-9c0a-2dedae2da525,2021-02-02T00:00:00Z,11
Q51078405,,4BAD7573-A2BD-466B-A1A9-4DEB0A38CE55,56842,d3e5214f59a5c284c269af012d46b4cb3aac7528,db32529e-a1eb-455e-a3b7-5bb8c1d60592,2021-02-02T00:00:00Z,11
Q55862581,,D726D3AF-29FE-4334-BB5C-37609C64AAE1,48997,d3e5214f59a5c284c269af012d46b4cb3aac7528,38db653d-49c7-494a-947e-d308f3480da2,2021-02-02T00:00:00Z,11
Q56043195,,4235CBE4-B4E5-4868-8CE9-A4C22A840910,56417,d3e5214f59a5c284c269af012d46b4cb3aac7528,86194827-9c6a-4152-aa08-bd0338a90270,2021-02-02T00:00:00Z,11
Q56146184,,9F3812EE-F69D-4313-AE67-32675E46D2BC,53076,d3e5214f59a5c284c269af012d46b4cb3aac7528,50876ddc-402d-47b4-a4ca-5257149bc0a9,2021-02-02T00:00:00Z,11
Q56377651,,EE192A93-1453-4463-B67F-B12A51BA081F,55116,d3e5214f59a5c284c269af012d46b4cb3aac7528,4c938938-bef8-4d1f-bb87-c017ea35b4c0,2021-02-02T00:00:00Z,11
Q5693444,,C1FAB69C-A73C-4BF1-B676-9CFDEDCDAC7B,56066,d3e5214f59a5c284c269af012d46b4cb3aac7528,469fef0e-19f5-44e7-a82b-d373aeb5f09a,2021-02-02T00:00:00Z,11
